Name,Category,ID
batter's helmet,headwear,2D4E
batter's helmet,headwear,2D4F
batter's helmet,headwear,14F6
bear cap,headwear,14D2
bear cap,headwear,2DB8
bear cap,headwear,2DB9
bear cap,headwear,2DBA
bridal veil,headwear,163C
bun wig,headwear,163D
bun wig,headwear,2E72
bun wig,headwear,2E73
bun wig,headwear,2E74
bun wig,headwear,2E75
bun wig,headwear,2E70
bun wig,headwear,2E71
bunny hood,headwear,2DB4
bunny hood,headwear,2DB5
bunny hood,headwear,14CD
cat cap,headwear,2DB6
cat cap,headwear,2DB7
cat cap,headwear,14CE
catcher's mask,headwear,2D50
catcher's mask,headwear,2D51
catcher's mask,headwear,2D52
catcher's mask,headwear,2D53
catcher's mask,headwear,17A2
coin headpiece,headwear,17CB
composer's wig,headwear,1640
DJ cap,headwear,1632
DJ cap,headwear,2D10
DJ cap,headwear,2D11
DJ cap,headwear,2D12
elder mask,headwear,1793
fairy-tale hood,headwear,2E3C
fairy-tale hood,headwear,2E3D
fairy-tale hood,headwear,2E3E
fairy-tale hood,headwear,2E3F
fairy-tale hood,headwear,14CB
fairy-tale hood,headwear,2E40
fairy-tale hood,headwear,2E41
fairy-tale hood,headwear,2E42
firefighter's hat,headwear,2D61
firefighter's hat,headwear,2D62
firefighter's hat,headwear,2D63
firefighter's hat,headwear,14FE
firefighter's hat,headwear,2D64
football helmet,headwear,2D54
football helmet,headwear,2D55
football helmet,headwear,2D56
football helmet,headwear,2D57
football helmet,headwear,2D58
football helmet,headwear,2D59
football helmet,headwear,14FD
football helmet,headwear,2D5A
fox mask,headwear,1792
fox mask,headwear,2BA3
frog cap,headwear,14D7
frog cap,headwear,2DB1
frog cap,headwear,2DB2
frog cap,headwear,2DB3
geisha wig,headwear,260D
geisha wig,headwear,260E
geisha wig,headwear,260F
geisha wig,headwear,2610
geisha wig,headwear,2611
geisha wig,headwear,2612
geisha wig,headwear,163F
gold helmet,headwear,14E2
gothic headdress,headwear,2E79
gothic headdress,headwear,2E7A
gothic headdress,headwear,2E7B
gothic headdress,headwear,2E7C
gothic headdress,headwear,2E7D
gothic headdress,headwear,1633
headband,headwear,2E76
headband,headwear,2E77
headband,headwear,2E78
headband,headwear,17CD
headgear,headwear,1637
headgear,headwear,2D5B
headgear,headwear,2D5C
headkerchief,headwear,14CA
helmet with goggles,headwear,153B
helmet with goggles,headwear,27F6
helmet with goggles,headwear,27F7
helmet with goggles,headwear,27F8
helmet with goggles,headwear,27F9
helmet with goggles,headwear,27FA
helmet with goggles,headwear,27FB
helmet with goggles,headwear,27FC
hockey mask,headwear,1799
hot-dog hood,headwear,14F9
imp hood,headwear,1558
imp hood,headwear,2DBB
kaffiyeh,headwear,17A4
kaffiyeh,headwear,2613
kaffiyeh,headwear,2614
kappa cap,headwear,14D3
kappa cap,headwear,2DB0
knight's helmet,headwear,14D6
knit cap with earflaps,headwear,2AC3
knit cap with earflaps,headwear,2AC4
knit cap with earflaps,headwear,2AC5
knit cap with earflaps,headwear,14FA
knit cap with earflaps,headwear,2AC0
knit cap with earflaps,headwear,2AC1
knit cap with earflaps,headwear,2AC2
leaf mask,headwear,1C7B
matronly bun,headwear,163B
milkmaid hat,headwear,14F5
mohawk wig,headwear,1638
mummy mask,headwear,14CC
ninja hood,headwear,14F4
ninja hood,headwear,2E5E
ninja hood,headwear,2E5F
ninja hood,headwear,2E60
ninja hood,headwear,2E61
ninja hood,headwear,2E62
ninja hood,headwear,2E63
ninja hood,headwear,2E64
Noh mask,headwear,1794
paintball mask,headwear,1513
paintball mask,headwear,27F3
paintball mask,headwear,27F4
paintball mask,headwear,27F5
paper bag,headwear,16D0
pigtail,headwear,16BB
pilot's cap,headwear,2D5D
pilot's cap,headwear,2D5E
pilot's cap,headwear,14F2
pompadour wig,headwear,1639
power helmet,headwear,1641
power helmet,headwear,2E12
power helmet,headwear,2E13
power helmet,headwear,2E14
racing helmet,headwear,1543
racing helmet,headwear,27FD
racing helmet,headwear,27FE
racing helmet,headwear,27FF
racing helmet,headwear,2800
racing helmet,headwear,2801
racing helmet,headwear,2802
racing helmet,headwear,2803
samurai helmet,headwear,2E68
samurai helmet,headwear,2E65
samurai helmet,headwear,2E66
samurai helmet,headwear,2E67
samurai helmet,headwear,150A
samurai wig,headwear,163A
sheep hood,headwear,1559
sheep hood,headwear,2DBC
sheep hood,headwear,2DBD
sheep hood,headwear,2DBE
skeleton hood,headwear,14D0
ski mask,headwear,14CF
ski mask,headwear,2A4A
ski mask,headwear,2A4B
ski mask,headwear,2A4C
ski mask,headwear,2A4D
snowperson head,headwear,21A1
space helmet,headwear,1512
stagehand hat,headwear,17A5
star head,headwear,2686
tiara hair,headwear,2616
tiara hair,headwear,17CC
tiara hair,headwear,2615
turban,headwear,2E57
turban,headwear,2E58
turban,headwear,2E59
turban,headwear,153A
veil,headwear,1634
veil,headwear,2E69
veil,headwear,2E6A
veil,headwear,2E6B
veiled gardening hat,headwear,1625
veiled gardening hat,headwear,2E27
veiled gardening hat,headwear,2E28
veiled gardening hat,headwear,2E29
veiled gardening hat,headwear,2E2A
visual-punk wig,headwear,16C8
welding mask,headwear,1505
wrestling mask,headwear,2E35
wrestling mask,headwear,14F8
wrestling mask,headwear,2E36
wrestling mask,headwear,2E37
wrestling mask,headwear,2E38
wrestling mask,headwear,2E39
zap helmet,headwear,2E1E
zap helmet,headwear,152F
zap helmet,headwear,2E18
zap helmet,headwear,2E19
zap helmet,headwear,2E1A
zap helmet,headwear,2E1B
zap helmet,headwear,2E1C
zap helmet,headwear,2E1D
academy uniform,dresses,2338
academy uniform,dresses,2339
academy uniform,dresses,0A8B
adventure dress,dresses,0E66
alpinist dress,dresses,0C60
alpinist dress,dresses,21A7
alpinist dress,dresses,21A8
alpinist overalls,dresses,21B7
alpinist overalls,dresses,21B8
alpinist overalls,dresses,115B
ancient belted robe,dresses,23C6
ancient belted robe,dresses,23C7
ancient belted robe,dresses,158E
ancient belted robe,dresses,23C8
ancient belted robe,dresses,23C9
ancient sashed robe,dresses,23CA
ancient sashed robe,dresses,23CB
ancient sashed robe,dresses,23CC
ancient sashed robe,dresses,23CD
ancient sashed robe,dresses,158F
apple dress,dresses,266C
astro dress,dresses,1ED2
astro dress,dresses,1ED3
astro dress,dresses,140F
attus robe,dresses,2A9B
attus robe,dresses,2EDE
attus robe,dresses,2EDF
baby romper,dresses,1E94
baby romper,dresses,1E95
baby romper,dresses,1176
baby romper,dresses,1E96
baby romper,dresses,1E97
baby romper,dresses,1E98
baby romper,dresses,1E99
baby romper,dresses,1E9A
baby-chick costume,dresses,25A9
baby-chick costume,dresses,160C
baby-chick costume,dresses,25A8
baji jeogori,dresses,16BA
baji jeogori,dresses,23CE
baji jeogori,dresses,23CF
baji jeogori,dresses,23D0
ballet outfit,dresses,0C5E
ballet outfit,dresses,24C4
ballet outfit,dresses,24C5
ballet outfit,dresses,24C6
ballet outfit,dresses,24C7
ballet outfit,dresses,24C8
ballet outfit,dresses,24C9
ballet outfit,dresses,24CA
balmacaan coat,dresses,11FE
balmacaan coat,dresses,245A
balmacaan coat,dresses,245B
baseball uniform,dresses,2B62
baseball uniform,dresses,2B63
baseball uniform,dresses,2B64
baseball uniform,dresses,2B65
baseball uniform,dresses,0E1B
bath-towel wrap,dresses,1109
bath-towel wrap,dresses,1E83
bath-towel wrap,dresses,1E84
bath-towel wrap,dresses,1E85
bath-towel wrap,dresses,1E86
bath-towel wrap,dresses,1E87
bath-towel wrap,dresses,1E88
bathrobe,dresses,0C5D
bathrobe,dresses,1E8C
bathrobe,dresses,1E8D
bathrobe,dresses,1E8E
bathrobe,dresses,1E89
bathrobe,dresses,1E8A
bathrobe,dresses,1E8B
bear costume,dresses,259C
bear costume,dresses,259D
bear costume,dresses,0D59
bear costume,dresses,259E
bekasab robe,dresses,2EDB
bekasab robe,dresses,2EDC
bekasab robe,dresses,2EDD
bekasab robe,dresses,2A9A
belted dotted dress,dresses,22A2
belted dotted dress,dresses,22A3
belted dotted dress,dresses,22A4
belted dotted dress,dresses,0BEE
bingata dress,dresses,2A9C
blossom dress,dresses,0BFD
blossom dress,dresses,2266
blossom dress,dresses,2267
blossom dress,dresses,2268
blossom dress,dresses,2269
blossoming kimono,dresses,0DF4
blossoming kimono,dresses,2314
boa parka,dresses,1F2D
boa parka,dresses,1F2E
boa parka,dresses,1F2F
boa parka,dresses,11FC
Bohemian tunic dress,dresses,2191
Bohemian tunic dress,dresses,2192
Bohemian tunic dress,dresses,1139
bold muumuu,dresses,1FFE
bold muumuu,dresses,219C
bolero coat,dresses,10EE
bolero coat,dresses,20F9
bolero coat,dresses,20FA
bolero coat,dresses,20FB
bone costume,dresses,0E19
box-skirt uniform,dresses,1D94
box-skirt uniform,dresses,1D95
box-skirt uniform,dresses,1D96
box-skirt uniform,dresses,1D97
box-skirt uniform,dresses,1D98
box-skirt uniform,dresses,1D99
box-skirt uniform,dresses,0E4E
bunny dress,dresses,2596
bunny dress,dresses,2597
bunny dress,dresses,0C4A
butterfly visiting kimono,dresses,1789
butterfly visiting kimono,dresses,232A
butterfly visiting kimono,dresses,232B
cake dress,dresses,0D08
casual chic dress,dresses,2196
casual chic dress,dresses,2197
casual chic dress,dresses,2198
casual chic dress,dresses,2199
casual chic dress,dresses,219A
casual chic dress,dresses,11F4
casual kimono,dresses,10F6
casual kimono,dresses,23FF
casual kimono,dresses,2400
casual kimono,dresses,2401
cat dress,dresses,2598
cat dress,dresses,2599
cat dress,dresses,0C5F
caterpillar costume,dresses,25A6
caterpillar costume,dresses,25A7
caterpillar costume,dresses,11E1
caveman tank,dresses,259A
caveman tank,dresses,259B
caveman tank,dresses,0CA0
checkered jumper dress,dresses,230A
checkered jumper dress,dresses,2308
checkered jumper dress,dresses,2309
checkered jumper dress,dresses,127B
cheerleading uniform,dresses,0BF2
cheerleading uniform,dresses,249A
cheerleading uniform,dresses,249B
cheerleading uniform,dresses,2495
cheerleading uniform,dresses,2496
cheerleading uniform,dresses,2497
cheerleading uniform,dresses,2498
cheerleading uniform,dresses,2499
cherry dress,dresses,266E
chic tuxedo dress,dresses,2054
chic tuxedo dress,dresses,2055
chic tuxedo dress,dresses,2056
chic tuxedo dress,dresses,10FB
chima jeogori,dresses,0DD2
chima jeogori,dresses,23B9
chima jeogori,dresses,23BA
chima jeogori,dresses,23BB
chima jeogori,dresses,23BC
china poblana,dresses,1184
chiton,dresses,0DF6
clover dress,dresses,24D6
clover dress,dresses,1284
cold-country bunad,dresses,1FEE
cold-country bunad,dresses,1FEF
cold-country bunad,dresses,1542
cold-country dress,dresses,122A
cold-country dress,dresses,1FE2
cold-country dress,dresses,1FE3
concierge uniform,dresses,1D15
concierge uniform,dresses,0D88
concierge uniform,dresses,1D16
concierge uniform,dresses,1D17
concierge uniform,dresses,1D18
coveralls with arm covers,dresses,258A
coveralls with arm covers,dresses,258B
coveralls with arm covers,dresses,258C
coveralls with arm covers,dresses,258D
coveralls with arm covers,dresses,14A8
cyber suit,dresses,21D2
cyber suit,dresses,21D3
cyber suit,dresses,150F
dazed dress,dresses,206C
dazed dress,dresses,206D
dazed dress,dresses,0ADF
denim overalls,dresses,24FE
denim overalls,dresses,24FF
denim overalls,dresses,2500
denim overalls,dresses,2501
denim overalls,dresses,0E54
denim overalls,dresses,2502
denim overalls,dresses,2503
denim overalls,dresses,24FD
desert outfit,dresses,1FDA
desert outfit,dresses,1FDB
desert outfit,dresses,1FDC
desert outfit,dresses,0E16
desert-princess outfit,dresses,1FDF
desert-princess outfit,dresses,1FE0
desert-princess outfit,dresses,1FE1
desert-princess outfit,dresses,1203
diner uniform,dresses,22AC
diner uniform,dresses,22AD
diner uniform,dresses,0C46
diner uniform,dresses,22AE
diner uniform,dresses,22AF
diner uniform,dresses,22B0
diner uniform,dresses,22B1
dollhouse dress,dresses,1136
dollhouse dress,dresses,24CE
dollhouse dress,dresses,24CF
dollhouse dress,dresses,24D0
dollhouse dress,dresses,24D1
dollhouse dress,dresses,24D2
dollhouse dress,dresses,24D3
dragon suit,dresses,0D86
dreamy dress,dresses,16A4
dreamy dress,dresses,21FB
dreamy dress,dresses,21FC
dreamy dress,dresses,21FD
earth-egg outfit,dresses,30A1
egg party dress,dresses,30A0
egg-sushi costume,dresses,15EE
elegant dress,dresses,1FCE
elegant dress,dresses,1FCF
elegant dress,dresses,1FD0
elegant dress,dresses,1FD1
elegant dress,dresses,12B7
fairy dress,dresses,1FC2
fairy dress,dresses,0E77
fairy dress,dresses,1FBF
fairy dress,dresses,1FC0
fairy dress,dresses,1FC1
fairy-tale dress,dresses,22A8
fairy-tale dress,dresses,22A9
fairy-tale dress,dresses,22AA
fairy-tale dress,dresses,22AB
fairy-tale dress,dresses,22A5
fairy-tale dress,dresses,0C41
fairy-tale dress,dresses,22A6
fairy-tale dress,dresses,22A7
fancy kimono,dresses,1555
fancy kimono,dresses,231E
fancy kimono,dresses,2318
fancy kimono,dresses,2319
fancy kimono,dresses,231A
fancy kimono,dresses,231B
fancy kimono,dresses,231C
fancy kimono,dresses,231D
fancy party dress,dresses,0C3B
fancy party dress,dresses,1EF2
fancy party dress,dresses,1EF3
fancy party dress,dresses,1EF4
farmer overalls,dresses,2508
farmer overalls,dresses,16C6
farmer overalls,dresses,2505
farmer overalls,dresses,2506
farmer overalls,dresses,2507
fashionable royal dress,dresses,0D6B
fashionable royal dress,dresses,202E
fashionable royal dress,dresses,202F
fashionable royal dress,dresses,2030
fashionable royal dress,dresses,2031
festive dress,dresses,0C3F
festive-tree dress,dresses,2510
festive-tree dress,dresses,2511
festive-tree dress,dresses,0C61
festive-tree dress,dresses,2512
festive-tree dress,dresses,2513
festive-tree dress,dresses,2514
figure-skating costume,dresses,151C
figure-skating costume,dresses,2532
figure-skating costume,dresses,2533
figure-skating costume,dresses,2534
figure-skating costume,dresses,2535
figure-skating costume,dresses,2536
figure-skating costume,dresses,2537
figure-skating dress,dresses,252C
figure-skating dress,dresses,252D
figure-skating dress,dresses,252E
figure-skating dress,dresses,252F
figure-skating dress,dresses,2530
figure-skating dress,dresses,2531
figure-skating dress,dresses,1511
firefighter uniform,dresses,24EF
firefighter uniform,dresses,24F0
firefighter uniform,dresses,24F1
firefighter uniform,dresses,24F2
firefighter uniform,dresses,0D5C
fishing waders,dresses,21B6
fishing waders,dresses,21B4
fishing waders,dresses,21B5
fishing waders,dresses,10E8
flapper dress,dresses,1ECE
flapper dress,dresses,16B9
flapper dress,dresses,1ECF
flapper dress,dresses,1ED0
flapper dress,dresses,1ED1
flashy kimono,dresses,16A5
flashy kimono,dresses,231F
flashy kimono,dresses,2320
flashy kimono,dresses,2321
flashy kimono,dresses,2322
flashy kimono,dresses,2323
fleece pj's,dresses,1E93
fleece pj's,dresses,1107
flight-crew uniform,dresses,0D93
flight-crew uniform,dresses,1FB0
flight-crew uniform,dresses,1FB1
flight-crew uniform,dresses,1FB2
flight-crew uniform,dresses,1FB3
floral lace dress,dresses,22BA
floral lace dress,dresses,22BB
floral lace dress,dresses,22BC
floral lace dress,dresses,22BD
floral lace dress,dresses,22BE
floral lace dress,dresses,22BF
floral lace dress,dresses,22C0
floral lace dress,dresses,11DA
flower-print dress,dresses,2274
flower-print dress,dresses,1AF5
folk-dance outfit,dresses,11FB
forest-print dress,dresses,226B
forest-print dress,dresses,226C
forest-print dress,dresses,226D
forest-print dress,dresses,226E
forest-print dress,dresses,11E8
frilly dress,dresses,218E
frilly dress,dresses,218F
frilly dress,dresses,2190
frilly dress,dresses,1133
frog costume,dresses,0D5D
frog costume,dresses,259F
frog costume,dresses,25A0
frog costume,dresses,25A1
frugal dress,dresses,10F8
frugal dress,dresses,1FCA
frugal dress,dresses,1FCB
frugal outfit,dresses,1FCC
frugal outfit,dresses,1FCD
frugal outfit,dresses,10F9
full-body tights,dresses,21C0
full-body tights,dresses,21C1
full-body tights,dresses,21C2
full-body tights,dresses,21C3
full-body tights,dresses,21C4
full-body tights,dresses,21C5
full-body tights,dresses,21C6
full-body tights,dresses,10E4
full-length dress with pearls,dresses,1F02
full-length dress with pearls,dresses,1F03
full-length dress with pearls,dresses,10F5
full-length dress with pearls,dresses,1F04
gizzard-shad-sushi costume,dresses,15F0
gold armor,dresses,11EE
grape dress,dresses,0CDA
gumdrop dress,dresses,2265
gumdrop dress,dresses,0A7E
hakama,dresses,10DF
hakama,dresses,2316
hakama,dresses,2317
hakama with crest,dresses,266B
hibiscus muumuu,dresses,2F47
hibiscus muumuu,dresses,2F48
hibiscus muumuu,dresses,1FFD
hot-dog costume,dresses,14A7
house-print dress,dresses,11E3
house-print dress,dresses,226A
ice-hockey uniform,dresses,24BD
ice-hockey uniform,dresses,24BE
ice-hockey uniform,dresses,24BF
ice-hockey uniform,dresses,24C0
ice-hockey uniform,dresses,24C1
ice-hockey uniform,dresses,16C7
ice-hockey uniform,dresses,24C2
ice-hockey uniform,dresses,24C3
icy dress,dresses,1228
impish costume,dresses,2519
impish costume,dresses,1267
instant-muscles suit,dresses,150B
instant-muscles suit,dresses,21CB
instant-muscles suit,dresses,21CC
instant-muscles suit,dresses,21CD
instant-muscles suit,dresses,21CE
instant-muscles suit,dresses,21CF
instant-muscles suit,dresses,21D0
instant-muscles suit,dresses,21D1
iron armor,dresses,11EC
jester costume,dresses,2521
jester costume,dresses,2522
jester costume,dresses,0D7A
jester costume,dresses,2523
jinbei,dresses,23F5
jinbei,dresses,23F6
jinbei,dresses,0D7C
jockey uniform,dresses,0D51
jockey uniform,dresses,2B7A
jockey uniform,dresses,2B7B
jockey uniform,dresses,2B7C
jockey uniform,dresses,2B7D
jockey uniform,dresses,2B7E
jockey uniform,dresses,2B7F
jockey uniform,dresses,2B80
judogi,dresses,1099
judogi,dresses,23FE
jumper work suit,dresses,24F3
jumper work suit,dresses,0D78
jumper work suit,dresses,24F4
jumper work suit,dresses,24F5
jumper work suit,dresses,24F6
jumper work suit,dresses,24F7
jumper work suit,dresses,24F8
jumper work suit,dresses,24F9
junihitoe kimono,dresses,2669
kabuki-actor yukata,dresses,2404
kabuki-actor yukata,dresses,1788
kabuki-actor yukata,dresses,2403
kandoora,dresses,2ED1
kandoora,dresses,2ED2
kandoora,dresses,262A
kappa costume,dresses,25A2
kappa costume,dresses,0D60
kiwi dress,dresses,0CD9
Labelle dress,dresses,2DCE
Labelle dress,dresses,2DCF
Labelle dress,dresses,2DD0
Labelle dress,dresses,2DD1
Labelle dress,dresses,2DD2
Labelle dress,dresses,2695
lace-up dress,dresses,21E8
lace-up dress,dresses,21E7
lace-up dress,dresses,0BFE
lacy dress,dresses,20AC
lacy dress,dresses,20AD
lacy dress,dresses,1281
layered sleeveless dress,dresses,1172
layered sleeveless dress,dresses,20B9
layered sleeveless dress,dresses,20BA
layered tank dress,dresses,1047
layered tank dress,dresses,1048
layered tank dress,dresses,1049
layered tank dress,dresses,0A90
leaf-egg outfit,dresses,30A3
linen dress,dresses,10A9
linen dress,dresses,218A
linen dress,dresses,218B
linen dress,dresses,218C
linen dress,dresses,218D
lively plaid dress,dresses,2520
long chenille cardigan,dresses,1F5A
long chenille cardigan,dresses,1F5B
long chenille cardigan,dresses,1F5C
long chenille cardigan,dresses,1242
long denim cardigan,dresses,11CB
long denim cardigan,dresses,2138
long denim cardigan,dresses,2139
long down coat,dresses,2089
long down coat,dresses,11ED
long down coat,dresses,2086
long down coat,dresses,2087
long down coat,dresses,2088
long pleather coat,dresses,1108
long pleather coat,dresses,2455
long pleather coat,dresses,2456
loose fall dress,dresses,22FA
loose fall dress,dresses,22FB
loose fall dress,dresses,22FC
loose fall dress,dresses,112C
mage's robe,dresses,0DA4
mage's robe,dresses,21EE
mage's robe,dresses,21EF
mage's robe,dresses,21F0
magical dress,dresses,21F4
magical dress,dresses,21F5
magical dress,dresses,21F6
magical dress,dresses,21F7
magical dress,dresses,21F8
magical dress,dresses,21F9
magical dress,dresses,21FA
magical dress,dresses,10EC
maid dress,dresses,2041
maid dress,dresses,2042
maid dress,dresses,2043
maid dress,dresses,0C42
maid dress,dresses,2044
maid dress,dresses,2045
maid dress,dresses,2046
maid dress,dresses,2040
marble-dots dress,dresses,1FFB
marble-dots dress,dresses,2067
marble-print dress,dresses,1EF6
marble-print dress,dresses,1EF7
marble-print dress,dresses,1EF8
marble-print dress,dresses,1EF9
marble-print dress,dresses,122F
